time,TT_mean,Scenario
16:45:00,62.46764158,ARM On: Jul 2023
16:50:00,63.54300746,ARM On: Jul 2023
16:55:00,63.46910279,ARM On: Jul 2023
17:00:00,62.57385991,ARM On: Jul 2023
17:05:00,62.05066533,ARM On: Jul 2023
17:10:00,61.56420643,ARM On: Jul 2023
17:15:00,63.13469611,ARM On: Jul 2023
17:20:00,64.51972018,ARM On: Jul 2023
17:25:00,64.84852766,ARM On: Jul 2023
17:30:00,64.93981052,ARM On: Jul 2023
17:35:00,64.94388805,ARM On: Jul 2023
17:40:00,64.23825791,ARM On: Jul 2023
17:45:00,63.27247879,ARM On: Jul 2023
17:50:00,62.24053181,ARM On: Jul 2023
17:55:00,60.52054516,ARM On: Jul 2023
18:00:00,58.38765546,ARM On: Jul 2023
18:05:00,56.92732059,ARM On: Jul 2023
18:10:00,56.12863548,ARM On: Jul 2023
18:15:00,54.42636494,ARM On: Jul 2023
18:20:00,53.49978444,ARM On: Jul 2023
18:25:00,52.6355948,ARM On: Jul 2023
18:30:00,50.96306907,ARM On: Jul 2023
18:35:00,49.48488275,ARM On: Jul 2023
18:40:00,48.23896194,ARM On: Jul 2023
18:45:00,47.22887295,ARM On: Jul 2023
18:50:00,46.21011362,ARM On: Jul 2023
18:55:00,45.28330587,ARM On: Jul 2023
19:00:00,44.08232563,ARM On: Jul 2023
19:05:00,43.64144488,ARM On: Jul 2023
19:10:00,43.47223556,ARM On: Jul 2023
19:15:00,43.0904517,ARM On: Jul 2023
19:20:00,43.01819157,ARM On: Jul 2023
19:25:00,42.73167387,ARM On: Jul 2023
19:30:00,42.51963349,ARM On: Jul 2023
19:35:00,42.30838276,ARM On: Jul 2023
19:40:00,42.03294177,ARM On: Jul 2023
19:45:00,41.96291703,ARM On: Jul 2023
19:50:00,41.9521487,ARM On: Jul 2023
19:55:00,41.94950453,ARM On: Jul 2023
20:00:00,42.07733547,ARM On: Jul 2023
20:05:00,42.06013915,ARM On: Jul 2023
20:10:00,41.99672118,ARM On: Jul 2023
20:15:00,41.8971963,ARM On: Jul 2023
20:20:00,41.91448581,ARM On: Jul 2023
20:25:00,41.93563021,ARM On: Jul 2023
20:30:00,41.85958372,ARM On: Jul 2023
20:35:00,41.63580769,ARM On: Jul 2023
20:40:00,41.46439763,ARM On: Jul 2023
20:45:00,41.47661017,ARM On: Jul 2023
20:50:00,41.56287612,ARM On: Jul 2023
20:55:00,41.65358686,ARM On: Jul 2023
21:00:00,41.67178669,ARM On: Jul 2023
4:00:00,41.2203826,ARM On: Aug 2023
4:05:00,41.17467794,ARM On: Aug 2023
4:10:00,41.14278382,ARM On: Aug 2023
4:15:00,41.00141937,ARM On: Aug 2023
4:20:00,40.71073962,ARM On: Aug 2023
4:25:00,40.40427804,ARM On: Aug 2023
4:30:00,40.26684814,ARM On: Aug 2023
4:35:00,39.94835635,ARM On: Aug 2023
4:40:00,39.68880357,ARM On: Aug 2023
4:45:00,39.5837176,ARM On: Aug 2023
4:50:00,39.4784955,ARM On: Aug 2023
4:55:00,39.47603874,ARM On: Aug 2023
5:00:00,39.78017837,ARM On: Aug 2023
5:05:00,39.94760227,ARM On: Aug 2023
5:10:00,39.9879693,ARM On: Aug 2023
5:15:00,40.16138923,ARM On: Aug 2023
5:20:00,40.43146232,ARM On: Aug 2023
5:25:00,40.79005308,ARM On: Aug 2023
5:30:00,41.35003645,ARM On: Aug 2023
5:35:00,42.106716,ARM On: Aug 2023
5:40:00,42.97080489,ARM On: Aug 2023
5:45:00,43.89556583,ARM On: Aug 2023
5:50:00,44.14684255,ARM On: Aug 2023
5:55:00,44.32983263,ARM On: Aug 2023
6:00:00,44.81623898,ARM On: Aug 2023
6:05:00,44.79489577,ARM On: Aug 2023
6:10:00,45.03625171,ARM On: Aug 2023
6:15:00,46.08345701,ARM On: Aug 2023
6:20:00,47.15051572,ARM On: Aug 2023
6:25:00,47.97943681,ARM On: Aug 2023
6:30:00,49.27923046,ARM On: Aug 2023
6:35:00,50.18383739,ARM On: Aug 2023
6:40:00,50.30048066,ARM On: Aug 2023
6:45:00,51.07947581,ARM On: Aug 2023
6:50:00,51.25056615,ARM On: Aug 2023
6:55:00,51.66872744,ARM On: Aug 2023
7:00:00,52.72233995,ARM On: Aug 2023
7:05:00,52.99212407,ARM On: Aug 2023
7:10:00,53.94051412,ARM On: Aug 2023
7:15:00,55.51190385,ARM On: Aug 2023
7:20:00,57.4263143,ARM On: Aug 2023
7:25:00,59.64882526,ARM On: Aug 2023
7:30:00,62.41248812,ARM On: Aug 2023
7:35:00,65.21791903,ARM On: Aug 2023
7:40:00,67.64549516,ARM On: Aug 2023
7:45:00,70.30625359,ARM On: Aug 2023
7:50:00,71.99788585,ARM On: Aug 2023
7:55:00,72.26928832,ARM On: Aug 2023
8:00:00,71.18937582,ARM On: Aug 2023
8:05:00,70.77690976,ARM On: Aug 2023
8:10:00,70.14598931,ARM On: Aug 2023
8:15:00,70.87564897,ARM On: Aug 2023
8:20:00,71.07595622,ARM On: Aug 2023
8:25:00,72.72785909,ARM On: Aug 2023
8:30:00,72.93108472,ARM On: Aug 2023
8:35:00,74.29049409,ARM On: Aug 2023
8:40:00,75.10824092,ARM On: Aug 2023
8:45:00,74.69473491,ARM On: Aug 2023
8:50:00,74.11018656,ARM On: Aug 2023
8:55:00,72.93377236,ARM On: Aug 2023
9:00:00,70.15900032,ARM On: Aug 2023
9:05:00,67.72216431,ARM On: Aug 2023
9:10:00,66.04476512,ARM On: Aug 2023
9:15:00,65.74772548,ARM On: Aug 2023
9:20:00,64.85889073,ARM On: Aug 2023
9:25:00,64.60230477,ARM On: Aug 2023
9:30:00,63.25729744,ARM On: Aug 2023
9:35:00,62.91018891,ARM On: Aug 2023
9:40:00,61.54376845,ARM On: Aug 2023
9:45:00,61.71913731,ARM On: Aug 2023
9:50:00,60.41090282,ARM On: Aug 2023
9:55:00,59.03911898,ARM On: Aug 2023
10:00:00,57.82946434,ARM On: Aug 2023
10:05:00,56.26292725,ARM On: Aug 2023
10:10:00,55.84905369,ARM On: Aug 2023
10:15:00,55.78282856,ARM On: Aug 2023
10:20:00,55.68810734,ARM On: Aug 2023
10:25:00,54.80280863,ARM On: Aug 2023
10:30:00,53.9952707,ARM On: Aug 2023
10:35:00,53.82324798,ARM On: Aug 2023
10:40:00,53.98858881,ARM On: Aug 2023
10:45:00,54.06303867,ARM On: Aug 2023
10:50:00,53.5735365,ARM On: Aug 2023
10:55:00,53.12046533,ARM On: Aug 2023
11:00:00,52.94649249,ARM On: Aug 2023
11:05:00,52.31404206,ARM On: Aug 2023
11:10:00,51.35671709,ARM On: Aug 2023
11:15:00,50.97581836,ARM On: Aug 2023
11:20:00,50.73910573,ARM On: Aug 2023
11:25:00,50.57425302,ARM On: Aug 2023
11:30:00,50.32027144,ARM On: Aug 2023
11:35:00,50.12711263,ARM On: Aug 2023
11:40:00,49.85152154,ARM On: Aug 2023
11:45:00,49.81569347,ARM On: Aug 2023
11:50:00,49.52071557,ARM On: Aug 2023
11:55:00,49.33339862,ARM On: Aug 2023
12:00:00,49.20744958,ARM On: Aug 2023
12:05:00,48.77272993,ARM On: Aug 2023
12:10:00,48.69903606,ARM On: Aug 2023
12:15:00,48.47241812,ARM On: Aug 2023
12:20:00,48.13662099,ARM On: Aug 2023
12:25:00,47.78942095,ARM On: Aug 2023
12:30:00,47.62509262,ARM On: Aug 2023
12:35:00,47.60055004,ARM On: Aug 2023
12:40:00,47.63716598,ARM On: Aug 2023
12:45:00,47.67301705,ARM On: Aug 2023
12:50:00,47.37106608,ARM On: Aug 2023
12:55:00,47.06814937,ARM On: Aug 2023
13:00:00,47.03392688,ARM On: Aug 2023
13:05:00,46.72626024,ARM On: Aug 2023
13:10:00,46.41228121,ARM On: Aug 2023
13:15:00,46.74297131,ARM On: Aug 2023
13:20:00,46.7837897,ARM On: Aug 2023
13:25:00,46.85000384,ARM On: Aug 2023
13:30:00,46.86617974,ARM On: Aug 2023
13:35:00,47.00150273,ARM On: Aug 2023
13:40:00,47.46107464,ARM On: Aug 2023
13:45:00,48.36752154,ARM On: Aug 2023
13:50:00,48.71497032,ARM On: Aug 2023
13:55:00,48.79085993,ARM On: Aug 2023
14:00:00,48.95208469,ARM On: Aug 2023
14:05:00,48.65061324,ARM On: Aug 2023
14:10:00,48.93567018,ARM On: Aug 2023
14:15:00,49.76163941,ARM On: Aug 2023
14:20:00,50.02653622,ARM On: Aug 2023
14:25:00,50.19911043,ARM On: Aug 2023
14:30:00,50.41384336,ARM On: Aug 2023
14:35:00,50.62472364,ARM On: Aug 2023
14:40:00,51.71029704,ARM On: Aug 2023
14:45:00,52.7448212,ARM On: Aug 2023
14:50:00,53.46473465,ARM On: Aug 2023
14:55:00,53.43661248,ARM On: Aug 2023
15:00:00,52.475764,ARM On: Aug 2023
15:05:00,51.81240547,ARM On: Aug 2023
15:10:00,52.24147404,ARM On: Aug 2023
15:15:00,53.1634645,ARM On: Aug 2023
15:20:00,53.9466793,ARM On: Aug 2023
15:25:00,53.9738991,ARM On: Aug 2023
15:30:00,53.86548221,ARM On: Aug 2023
15:35:00,54.06673187,ARM On: Aug 2023
15:40:00,55.3832579,ARM On: Aug 2023
15:45:00,57.44585371,ARM On: Aug 2023
15:50:00,58.68393554,ARM On: Aug 2023
15:55:00,59.0381909,ARM On: Aug 2023
16:00:00,59.68927206,ARM On: Aug 2023
16:05:00,59.94381328,ARM On: Aug 2023
16:10:00,60.90760054,ARM On: Aug 2023
16:15:00,62.994011,ARM On: Aug 2023
16:20:00,64.70243032,ARM On: Aug 2023
16:25:00,65.4510462,ARM On: Aug 2023
16:30:00,65.42544188,ARM On: Aug 2023
16:35:00,65.34619636,ARM On: Aug 2023
16:40:00,66.53960048,ARM On: Aug 2023
16:45:00,68.29583077,ARM On: Aug 2023
16:50:00,69.42255469,ARM On: Aug 2023
16:55:00,69.99715766,ARM On: Aug 2023
17:00:00,69.50352658,ARM On: Aug 2023
17:05:00,68.78647045,ARM On: Aug 2023
17:10:00,69.79996564,ARM On: Aug 2023
17:15:00,72.42339493,ARM On: Aug 2023
17:20:00,74.70904862,ARM On: Aug 2023
17:25:00,77.16036441,ARM On: Aug 2023
17:30:00,78.17297185,ARM On: Aug 2023
17:35:00,77.11779948,ARM On: Aug 2023
17:40:00,75.82831656,ARM On: Aug 2023
17:45:00,75.31549003,ARM On: Aug 2023
17:50:00,73.38877091,ARM On: Aug 2023
17:55:00,71.37286952,ARM On: Aug 2023
18:00:00,67.41464435,ARM On: Aug 2023
18:05:00,63.82075766,ARM On: Aug 2023
18:10:00,61.24623347,ARM On: Aug 2023
18:15:00,59.41842521,ARM On: Aug 2023
18:20:00,57.04386984,ARM On: Aug 2023
18:25:00,55.06791767,ARM On: Aug 2023
18:30:00,53.55370588,ARM On: Aug 2023
18:35:00,52.16935186,ARM On: Aug 2023
18:40:00,50.293158,ARM On: Aug 2023
18:45:00,48.85297682,ARM On: Aug 2023
18:50:00,47.85534062,ARM On: Aug 2023
18:55:00,46.60907643,ARM On: Aug 2023
19:00:00,45.22065691,ARM On: Aug 2023
19:05:00,44.44151317,ARM On: Aug 2023
19:10:00,43.86489859,ARM On: Aug 2023
19:15:00,43.33948718,ARM On: Aug 2023
19:20:00,43.01727942,ARM On: Aug 2023
19:25:00,42.87595445,ARM On: Aug 2023
19:30:00,42.7193776,ARM On: Aug 2023
19:35:00,42.26827646,ARM On: Aug 2023
19:40:00,42.13387237,ARM On: Aug 2023
19:45:00,41.94460337,ARM On: Aug 2023
19:50:00,41.72146227,ARM On: Aug 2023
19:55:00,41.49777988,ARM On: Aug 2023
20:00:00,41.35784013,ARM On: Aug 2023
20:05:00,41.25053231,ARM On: Aug 2023
20:10:00,41.16711359,ARM On: Aug 2023
20:15:00,41.32435653,ARM On: Aug 2023
20:20:00,41.63488854,ARM On: Aug 2023
20:25:00,41.63060525,ARM On: Aug 2023
20:30:00,41.50962129,ARM On: Aug 2023
20:35:00,41.34583638,ARM On: Aug 2023
20:40:00,41.22902239,ARM On: Aug 2023
20:45:00,41.38044852,ARM On: Aug 2023
20:50:00,41.34531564,ARM On: Aug 2023
20:55:00,41.31116034,ARM On: Aug 2023
21:00:00,41.22003115,ARM On: Aug 2023
4:00:00,38.57330464,ARM On: Sept 2023
4:05:00,38.41338811,ARM On: Sept 2023
4:10:00,38.38194578,ARM On: Sept 2023
4:15:00,38.13420817,ARM On: Sept 2023
4:20:00,37.96084653,ARM On: Sept 2023
4:25:00,37.85109024,ARM On: Sept 2023
4:30:00,37.71666131,ARM On: Sept 2023
4:35:00,37.51677225,ARM On: Sept 2023
4:40:00,37.40972724,ARM On: Sept 2023
4:45:00,37.53860928,ARM On: Sept 2023
4:50:00,37.67156399,ARM On: Sept 2023
4:55:00,37.50617686,ARM On: Sept 2023
5:00:00,37.52702434,ARM On: Sept 2023
5:05:00,37.5648307,ARM On: Sept 2023
5:10:00,37.85358854,ARM On: Sept 2023
5:15:00,38.1046236,ARM On: Sept 2023
5:20:00,38.35325408,ARM On: Sept 2023
5:25:00,38.55801052,ARM On: Sept 2023
5:30:00,39.27840046,ARM On: Sept 2023
5:35:00,39.89730412,ARM On: Sept 2023
5:40:00,40.35688403,ARM On: Sept 2023
5:45:00,41.15060994,ARM On: Sept 2023
5:50:00,41.73210851,ARM On: Sept 2023
5:55:00,42.1479445,ARM On: Sept 2023
6:00:00,42.60517932,ARM On: Sept 2023
6:05:00,42.99794456,ARM On: Sept 2023
6:10:00,43.82810851,ARM On: Sept 2023
6:15:00,45.07771893,ARM On: Sept 2023
6:20:00,45.90794937,ARM On: Sept 2023
6:25:00,47.37083928,ARM On: Sept 2023
6:30:00,48.17808628,ARM On: Sept 2023
6:35:00,49.38827991,ARM On: Sept 2023
6:40:00,50.48687597,ARM On: Sept 2023
6:45:00,52.04229714,ARM On: Sept 2023
6:50:00,52.55170536,ARM On: Sept 2023
6:55:00,53.56979914,ARM On: Sept 2023
7:00:00,54.78370237,ARM On: Sept 2023
7:05:00,54.78444926,ARM On: Sept 2023
7:10:00,55.91490993,ARM On: Sept 2023
7:15:00,57.79146681,ARM On: Sept 2023
7:20:00,60.93483533,ARM On: Sept 2023
7:25:00,64.78956233,ARM On: Sept 2023
7:30:00,68.60452263,ARM On: Sept 2023
7:35:00,72.92409234,ARM On: Sept 2023
7:40:00,77.30662887,ARM On: Sept 2023
7:45:00,80.58998963,ARM On: Sept 2023
7:50:00,81.54132065,ARM On: Sept 2023
7:55:00,82.91873977,ARM On: Sept 2023
8:00:00,80.41238797,ARM On: Sept 2023
8:05:00,79.27067875,ARM On: Sept 2023
8:10:00,78.43818298,ARM On: Sept 2023
8:15:00,78.63946616,ARM On: Sept 2023
8:20:00,78.26464108,ARM On: Sept 2023
8:25:00,78.20599086,ARM On: Sept 2023
8:30:00,78.24529343,ARM On: Sept 2023
8:35:00,79.29534276,ARM On: Sept 2023
8:40:00,80.33178187,ARM On: Sept 2023
8:45:00,80.56172387,ARM On: Sept 2023
8:50:00,79.54858615,ARM On: Sept 2023
8:55:00,77.1363513,ARM On: Sept 2023
9:00:00,73.84062957,ARM On: Sept 2023
9:05:00,69.663961,ARM On: Sept 2023
9:10:00,67.61831497,ARM On: Sept 2023
9:15:00,65.70421818,ARM On: Sept 2023
9:20:00,64.27777605,ARM On: Sept 2023
9:25:00,63.21941076,ARM On: Sept 2023
9:30:00,61.26911069,ARM On: Sept 2023
9:35:00,60.56847648,ARM On: Sept 2023
9:40:00,59.76774893,ARM On: Sept 2023
9:45:00,59.41492183,ARM On: Sept 2023
9:50:00,58.54803139,ARM On: Sept 2023
9:55:00,56.98515092,ARM On: Sept 2023
10:00:00,55.25960717,ARM On: Sept 2023
10:05:00,53.83258459,ARM On: Sept 2023
10:10:00,53.56094764,ARM On: Sept 2023
10:15:00,53.45893272,ARM On: Sept 2023
10:20:00,53.37396529,ARM On: Sept 2023
10:25:00,53.09270047,ARM On: Sept 2023
10:30:00,52.26437592,ARM On: Sept 2023
10:35:00,52.57720193,ARM On: Sept 2023
10:40:00,52.61204088,ARM On: Sept 2023
10:45:00,52.15788467,ARM On: Sept 2023
10:50:00,51.78487827,ARM On: Sept 2023
10:55:00,51.0432829,ARM On: Sept 2023
11:00:00,50.19181021,ARM On: Sept 2023
11:05:00,49.62720416,ARM On: Sept 2023
11:10:00,48.66533211,ARM On: Sept 2023
11:15:00,48.26037921,ARM On: Sept 2023
11:20:00,48.20529956,ARM On: Sept 2023
11:25:00,47.53934883,ARM On: Sept 2023
11:30:00,47.46323462,ARM On: Sept 2023
11:35:00,47.31045057,ARM On: Sept 2023
11:40:00,46.94110967,ARM On: Sept 2023
11:45:00,46.84934073,ARM On: Sept 2023
11:50:00,46.85358511,ARM On: Sept 2023
11:55:00,46.3937741,ARM On: Sept 2023
12:00:00,45.97625594,ARM On: Sept 2023
12:05:00,45.67793165,ARM On: Sept 2023
12:10:00,45.44809576,ARM On: Sept 2023
12:15:00,45.44850101,ARM On: Sept 2023
12:20:00,45.54031888,ARM On: Sept 2023
12:25:00,45.50851387,ARM On: Sept 2023
12:30:00,45.49185279,ARM On: Sept 2023
12:35:00,45.19274887,ARM On: Sept 2023
12:40:00,45.40806882,ARM On: Sept 2023
12:45:00,45.59070881,ARM On: Sept 2023
12:50:00,45.52716282,ARM On: Sept 2023
12:55:00,45.26856606,ARM On: Sept 2023
13:00:00,44.74609905,ARM On: Sept 2023
13:05:00,44.74830157,ARM On: Sept 2023
13:10:00,44.53084839,ARM On: Sept 2023
13:15:00,44.71646919,ARM On: Sept 2023
13:20:00,44.96359851,ARM On: Sept 2023
13:25:00,44.81312595,ARM On: Sept 2023
13:30:00,44.72190641,ARM On: Sept 2023
13:35:00,44.93367967,ARM On: Sept 2023
13:40:00,45.39790821,ARM On: Sept 2023
13:45:00,45.89945613,ARM On: Sept 2023
13:50:00,46.05545189,ARM On: Sept 2023
13:55:00,45.92063595,ARM On: Sept 2023
14:00:00,46.02787051,ARM On: Sept 2023
14:05:00,45.9706159,ARM On: Sept 2023
14:10:00,46.06628294,ARM On: Sept 2023
14:15:00,46.85753146,ARM On: Sept 2023
14:20:00,47.10480918,ARM On: Sept 2023
14:25:00,47.14991175,ARM On: Sept 2023
14:30:00,47.82558503,ARM On: Sept 2023
14:35:00,48.04869135,ARM On: Sept 2023
14:40:00,48.9643136,ARM On: Sept 2023
14:45:00,50.34191164,ARM On: Sept 2023
14:50:00,51.09952123,ARM On: Sept 2023
14:55:00,51.45646555,ARM On: Sept 2023
15:00:00,51.86048306,ARM On: Sept 2023
15:05:00,51.75115589,ARM On: Sept 2023
15:10:00,52.35964593,ARM On: Sept 2023
15:15:00,53.4560186,ARM On: Sept 2023
15:20:00,53.70597809,ARM On: Sept 2023
15:25:00,53.54641179,ARM On: Sept 2023
15:30:00,53.66459852,ARM On: Sept 2023
15:35:00,53.76921124,ARM On: Sept 2023
15:40:00,54.88633225,ARM On: Sept 2023
15:45:00,56.98806058,ARM On: Sept 2023
15:50:00,57.62245984,ARM On: Sept 2023
15:55:00,58.00184325,ARM On: Sept 2023
16:00:00,58.12078443,ARM On: Sept 2023
16:05:00,58.59231325,ARM On: Sept 2023
16:10:00,59.70321221,ARM On: Sept 2023
16:15:00,61.71522981,ARM On: Sept 2023
16:20:00,63.4367649,ARM On: Sept 2023
16:25:00,63.69170921,ARM On: Sept 2023
16:30:00,64.20597187,ARM On: Sept 2023
16:35:00,64.73705694,ARM On: Sept 2023
16:40:00,65.64042693,ARM On: Sept 2023
16:45:00,68.13783098,ARM On: Sept 2023
16:50:00,69.19482964,ARM On: Sept 2023
16:55:00,69.1707469,ARM On: Sept 2023
17:00:00,69.02849674,ARM On: Sept 2023
17:05:00,68.81525951,ARM On: Sept 2023
17:10:00,69.17709391,ARM On: Sept 2023
17:15:00,71.41932398,ARM On: Sept 2023
17:20:00,73.18911743,ARM On: Sept 2023
17:25:00,74.64306991,ARM On: Sept 2023
17:30:00,74.40603431,ARM On: Sept 2023
17:35:00,73.07186279,ARM On: Sept 2023
17:40:00,72.7980962,ARM On: Sept 2023
17:45:00,71.37581337,ARM On: Sept 2023
17:50:00,69.91005506,ARM On: Sept 2023
17:55:00,67.84274729,ARM On: Sept 2023
18:00:00,64.85472447,ARM On: Sept 2023
18:05:00,62.31672861,ARM On: Sept 2023
18:10:00,60.50409093,ARM On: Sept 2023
18:15:00,59.21441592,ARM On: Sept 2023
18:20:00,58.22886679,ARM On: Sept 2023
18:25:00,56.99454446,ARM On: Sept 2023
18:30:00,54.14339916,ARM On: Sept 2023
18:35:00,51.84982602,ARM On: Sept 2023
18:40:00,49.42611982,ARM On: Sept 2023
18:45:00,47.65403746,ARM On: Sept 2023
18:50:00,46.40523488,ARM On: Sept 2023
18:55:00,45.60083415,ARM On: Sept 2023
19:00:00,44.41420449,ARM On: Sept 2023
19:05:00,43.77775458,ARM On: Sept 2023
19:10:00,43.24498099,ARM On: Sept 2023
19:15:00,43.08493397,ARM On: Sept 2023
19:20:00,42.89672742,ARM On: Sept 2023
19:25:00,42.67740652,ARM On: Sept 2023
19:30:00,42.26904599,ARM On: Sept 2023
19:35:00,42.14475585,ARM On: Sept 2023
19:40:00,42.05050235,ARM On: Sept 2023
19:45:00,42.03397447,ARM On: Sept 2023
19:50:00,41.76765616,ARM On: Sept 2023
19:55:00,41.69465559,ARM On: Sept 2023
20:00:00,41.17998061,ARM On: Sept 2023
20:05:00,40.95001216,ARM On: Sept 2023
20:10:00,40.89545326,ARM On: Sept 2023
20:15:00,40.87954342,ARM On: Sept 2023
20:20:00,41.1641105,ARM On: Sept 2023
20:25:00,41.01138348,ARM On: Sept 2023
20:30:00,41.07728047,ARM On: Sept 2023
20:35:00,40.94062095,ARM On: Sept 2023
20:40:00,40.80666415,ARM On: Sept 2023
20:45:00,40.63120713,ARM On: Sept 2023
20:50:00,40.54534423,ARM On: Sept 2023
20:55:00,40.40391422,ARM On: Sept 2023
21:00:00,40.16357153,ARM On: Sept 2023
